SITENAME,DATE,SALINITY ,TN,TP
TS/Ph1a,2010-09-11,0.0,31.845,0.09
TS/Ph1a,2010-09-17,0.0,27.864,0.14
TS/Ph1a,2010-09-23,0.0,30.694,0.20
TS/Ph1a,2010-09-27,0.0,32.364,0.30
TS/Ph1a,2010-10-03,0.0,24.474,0.09
TS/Ph1a,2010-10-09,0.0,26.117,0.11
TS/Ph1a,2010-10-15,0.0,27.302,0.07
TS/Ph1a,2010-10-21,0.0,29.617,0.06
TS/Ph1a,2010-10-27,0.0,31.727,0.06
TS/Ph1a,2010-11-08,0.0,29.350,0.15
TS/Ph1a,2010-11-12,0.0,42.326,0.13
TS/Ph1a,2010-11-14,0.0,41.505,0.10
TS/Ph1a,2011-08-19,0.0,29.529,0.52
TS/Ph1a,2011-08-25,0.0,25.965,0.35
TS/Ph1a,2011-08-31,0.0,28.371,0.36
TS/Ph1a,2011-09-06,0.0,30.615,0.39
TS/Ph1a,2011-09-12,0.0,31.535,0.43
TS/Ph1a,2011-09-18,0.0,22.809,0.16
TS/Ph1a,2011-09-24,0.0,22.578,0.14
TS/Ph1a,2011-09-30,0.0,18.124,0.17
TS/Ph1a,2011-10-04,0.0,24.046,0.28
TS/Ph1a,2011-10-10,0.0,21.245,0.16
TS/Ph1a,2011-10-16,0.0,19.223,0.11
TS/Ph1a,2011-10-22,0.0,19.073,0.15
TS/Ph1a,2011-10-28,0.0,19.695,0.17
TS/Ph1a,2011-11-03,0.0,22.843,0.19
TS/Ph1a,2011-11-09,0.0,40.002,0.13
TS/Ph1a,2011-11-15,0.0,37.302,0.26
TS/Ph1a,2011-11-21,0.0,36.861,0.15
TS/Ph1a,2011-11-27,0.0,37.934,0.15
TS/Ph1a,2011-12-03,0.0,40.092,0.15
TS/Ph1a,2011-12-12,0.0,29.565,0.15
TS/Ph1a,2011-12-16,0.0,38.726,0.25
TS/Ph1a,2011-12-22,0.0,38.343,0.24
TS/Ph1a,2011-12-24,0.0,38.691,0.23
TS/Ph1a,2012-05-15,0.0,31.182,0.33
TS/Ph1a,2012-05-21,0.0,30.869,0.37
TS/Ph1a,2012-05-27,0.0,32.764,0.33
TS/Ph1a,2012-06-02,0.0,32.215,-9999.00
TS/Ph1a,2012-06-08,0.0,35.015,0.35
